score,silhouette,num_clusters,clustered_percentage,noise_rate,min_cluster_size,min_samples,method,eps,metric
0.633440854413459,0.5475093126296997,172,0.5006144519088973,0.49938554809110275,50,15,eom,0.0,euclidean
0.20462334613412908,-0.15811023116111755,9,0.9910016931563712,0.008998306843628817,50,15,eom,0.02,euclidean
0.5215845574398579,0.3082588315010071,3,0.9993445846305096,0.0006554153694904145,50,15,eom,0.05,euclidean
0.5528172523041308,0.35573410987854004,2,0.9993445846305096,0.0006554153694904145,50,15,eom,0.1,euclidean
0.5528172523041308,0.35573410987854004,2,0.9993445846305096,0.0006554153694904145,50,15,eom,0.2,euclidean
0.5528172523041308,0.35573410987854004,2,0.9993445846305096,0.0006554153694904145,50,15,eom,0.3,euclidean
0.6394619185407299,0.5950670838356018,203,0.4097165328526954,0.5902834671473046,50,15,leaf,0.0,euclidean
0.20462334613412908,-0.15811023116111755,9,0.9910016931563712,0.008998306843628817,50,15,leaf,0.02,euclidean
0.5215845574398579,0.3082588315010071,3,0.9993445846305096,0.0006554153694904145,50,15,leaf,0.05,euclidean
0.5528172523041308,0.35573410987854004,2,0.9993445846305096,0.0006554153694904145,50,15,leaf,0.1,euclidean
0.5528172523041308,0.35573410987854004,2,0.9993445846305096,0.0006554153694904145,50,15,leaf,0.2,euclidean
0.5528172523041308,0.35573410987854004,2,0.9993445846305096,0.0006554153694904145,50,15,leaf,0.3,euclidean
0.6099350951757271,0.4875316321849823,168,0.5622098421541318,0.43779015784586817,73,1,eom,0.0,euclidean
0.34827345031363377,0.062187183648347855,3,0.9958080725326343,0.004191927467365776,73,1,eom,0.02,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,73,1,eom,0.05,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,73,1,eom,0.1,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,73,1,eom,0.2,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,73,1,eom,0.3,euclidean
0.5992203053179167,0.5098819136619568,193,0.47434321918182315,0.5256567808181769,73,1,leaf,0.0,euclidean
0.34827345031363377,0.062187183648347855,3,0.9958080725326343,0.004191927467365776,73,1,leaf,0.02,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,73,1,leaf,0.05,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,73,1,leaf,0.1,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,73,1,leaf,0.2,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,73,1,leaf,0.3,euclidean
0.6145566326828056,0.5058727860450745,157,0.5348189415041783,0.46518105849582175,73,2,eom,0.0,euclidean
0.3481235264661213,0.062201231718063354,3,0.9952755475449233,0.004724452455076738,73,2,eom,0.02,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,73,2,eom,0.05,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,73,2,eom,0.1,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,73,2,eom,0.2,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,73,2,eom,0.3,euclidean
0.6030805762441513,0.5257661938667297,181,0.45014746845813536,0.5498525315418646,73,2,leaf,0.0,euclidean
0.3481235264661213,0.062201231718063354,3,0.9952755475449233,0.004724452455076738,73,2,leaf,0.02,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,73,2,leaf,0.05,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,73,2,leaf,0.1,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,73,2,leaf,0.2,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,73,2,leaf,0.3,euclidean
0.6219310188291504,0.5253259539604187,143,0.5140095035228576,0.4859904964771424,73,5,eom,0.0,euclidean
0.31531498659738705,0.012568376958370209,4,0.9950570757550932,0.0049429242449068765,73,5,eom,0.02,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,73,5,eom,0.05,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,73,5,eom,0.1,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,73,5,eom,0.2,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,73,5,eom,0.3,euclidean
0.6127701850449592,0.5425110459327698,162,0.4433748429734011,0.556625157026599,73,5,leaf,0.0,euclidean
0.31531498659738705,0.012568376958370209,4,0.9950570757550932,0.0049429242449068765,73,5,leaf,0.02,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,73,5,leaf,0.05,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,73,5,leaf,0.1,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,73,5,leaf,0.2,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,73,5,leaf,0.3,euclidean
0.6322766985079509,0.5519556403160095,143,0.48635916762248077,0.5136408323775192,73,10,eom,0.0,euclidean
0.34630584813898585,0.05548783764243126,5,0.9915478726309466,0.00845212736905347,73,10,eom,0.02,euclidean
0.5528172523041308,0.35573410987854004,2,0.9993445846305096,0.0006554153694904145,73,10,eom,0.05,euclidean
0.5528172523041308,0.35573410987854004,2,0.9993445846305096,0.0006554153694904145,73,10,eom,0.1,euclidean
0.5528172523041308,0.35573410987854004,2,0.9993445846305096,0.0006554153694904145,73,10,eom,0.2,euclidean
0.5528172523041308,0.35573410987854004,2,0.9993445846305096,0.0006554153694904145,73,10,eom,0.3,euclidean
0.6274235908211244,0.5675057172775269,156,0.4338986290895188,0.5661013709104812,73,10,leaf,0.0,euclidean
0.34630584813898585,0.05548783764243126,5,0.9915478726309466,0.00845212736905347,73,10,leaf,0.02,euclidean
0.5528172523041308,0.35573410987854004,2,0.9993445846305096,0.0006554153694904145,73,10,leaf,0.05,euclidean
0.5528172523041308,0.35573410987854004,2,0.9993445846305096,0.0006554153694904145,73,10,leaf,0.1,euclidean
0.5528172523041308,0.35573410987854004,2,0.9993445846305096,0.0006554153694904145,73,10,leaf,0.2,euclidean
0.5528172523041308,0.35573410987854004,2,0.9993445846305096,0.0006554153694904145,73,10,leaf,0.3,euclidean
0.6174628178301392,0.5235658288002014,126,0.5032224588999945,0.49677754110000544,73,15,eom,0.0,euclidean
0.34623168578244135,0.05616604909300804,5,0.9897181713911192,0.010281828608880878,73,15,eom,0.02,euclidean
0.5215845574398579,0.3082588315010071,3,0.9993445846305096,0.0006554153694904145,73,15,eom,0.05,euclidean
0.5528172523041308,0.35573410987854004,2,0.9993445846305096,0.0006554153694904145,73,15,eom,0.1,euclidean
0.5528172523041308,0.35573410987854004,2,0.9993445846305096,0.0006554153694904145,73,15,eom,0.2,euclidean
0.5528172523041308,0.35573410987854004,2,0.9993445846305096,0.0006554153694904145,73,15,eom,0.3,euclidean
0.6352694925345027,0.5820731520652771,145,0.4260609536293626,0.5739390463706374,73,15,leaf,0.0,euclidean
0.34623168578244135,0.05616604909300804,5,0.9897181713911192,0.010281828608880878,73,15,leaf,0.02,euclidean
0.5215845574398579,0.3082588315010071,3,0.9993445846305096,0.0006554153694904145,73,15,leaf,0.05,euclidean
0.5528172523041308,0.35573410987854004,2,0.9993445846305096,0.0006554153694904145,73,15,leaf,0.1,euclidean
0.5528172523041308,0.35573410987854004,2,0.9993445846305096,0.0006554153694904145,73,15,leaf,0.2,euclidean
0.5528172523041308,0.35573410987854004,2,0.9993445846305096,0.0006554153694904145,73,15,leaf,0.3,euclidean
0.6157297947085257,0.505629301071167,125,0.5392976131956961,0.4607023868043039,100,1,eom,0.0,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,100,1,eom,0.02,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,100,1,eom,0.05,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,100,1,eom,0.1,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,100,1,eom,0.2,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,100,1,eom,0.3,euclidean
0.5949531902104503,0.49833789467811584,140,0.4870555464525643,0.5129444535474357,100,1,leaf,0.0,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,100,1,leaf,0.02,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,100,1,leaf,0.05,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,100,1,leaf,0.1,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,100,1,leaf,0.2,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,100,1,leaf,0.3,euclidean
0.617797166607174,0.5143819451332092,116,0.525766016713092,0.4742339832869081,100,2,eom,0.0,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,100,2,eom,0.02,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,100,2,eom,0.05,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,100,2,eom,0.1,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,100,2,eom,0.2,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,100,2,eom,0.3,euclidean
0.598281870174658,0.513802170753479,130,0.46206783549074226,0.5379321645092577,100,2,leaf,0.0,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,100,2,leaf,0.02,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,100,2,leaf,0.05,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,100,2,leaf,0.1,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,100,2,leaf,0.2,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,100,2,leaf,0.3,euclidean
0.6155913048204233,0.52250736951828,105,0.49945382052542464,0.5005461794745754,100,5,eom,0.0,euclidean
0.3934184087971166,0.1274348795413971,3,0.9940466437271287,0.0059533562728712654,100,5,eom,0.02,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,100,5,eom,0.05,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,100,5,eom,0.1,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,100,5,eom,0.2,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,100,5,eom,0.3,euclidean
0.5964856836632902,0.5228112936019897,118,0.4350592604729914,0.5649407395270086,100,5,leaf,0.0,euclidean
0.3934184087971166,0.1274348795413971,3,0.9940466437271287,0.0059533562728712654,100,5,leaf,0.02,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,100,5,leaf,0.05,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,100,5,leaf,0.1,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,100,5,leaf,0.2,euclidean
0.552773507487475,0.35549020767211914,2,0.9997678737233054,0.00023212627669452182,100,5,leaf,0.3,euclidean
0.6136597700379196,0.5192564725875854,98,0.5006007974220329,0.4993992025779671,100,10,eom,0.0,euclidean
0.4054400429164662,0.14340174198150635,4,0.9901960784313726,0.00980392156862745,100,10,eom,0.02,euclidean
0.5528172523041308,0.35573410987854004,2,0.9993445846305096,0.0006554153694904145,100,10,eom,0.05,euclidean
0.5528172523041308,0.35573410987854004,2,0.9993445846305096,0.0006554153694904145,100,10,eom,0.1,euclidean
0.5528172523041308,0.35573410987854004,2,0.9993445846305096,0.0006554153694904145,100,10,eom,0.2,euclidean
0.5528172523041308,0.35573410987854004,2,0.9993445846305096,0.0006554153694904145,100,10,eom,0.3,euclidean
0.6185231363189312,0.5526723861694336,112,0.4388415533344257,0.5611584466655744,100,10,leaf,0.0,euclidean
0.4054400429164662,0.14340174198150635,4,0.9901960784313726,0.00980392156862745,100,10,leaf,0.02,euclidean
0.5528172523041308,0.35573410987854004,2,0.9993445846305096,0.0006554153694904145,100,10,leaf,0.05,euclidean
0.5528172523041308,0.35573410987854004,2,0.9993445846305096,0.0006554153694904145,100,10,leaf,0.1,euclidean
0.5528172523041308,0.35573410987854004,2,0.9993445846305096,0.0006554153694904145,100,10,leaf,0.2,euclidean
0.5528172523041308,0.35573410987854004,2,0.9993445846305096,0.0006554153694904145,100,10,leaf,0.3,euclidean
0.5962475282753683,0.4890214800834656,90,0.5131083073898083,0.4868916926101917,100,15,eom,0.0,euclidean
0.4051380582133922,0.14374864101409912,4,0.9883800316784095,0.011619968321590474,100,15,eom,0.02,euclidean
0.5215845574398579,0.3082588315010071,3,0.9993445846305096,0.0006554153694904145,100,15,eom,0.05,euclidean
0.5528172523041308,0.35573410987854004,2,0.9993445846305096,0.0006554153694904145,100,15,eom,0.1,euclidean
0.5528172523041308,0.35573410987854004,2,0.9993445846305096,0.0006554153694904145,100,15,eom,0.2,euclidean
0.5528172523041308,0.35573410987854004,2,0.9993445846305096,0.0006554153694904145,100,15,eom,0.3,euclidean
0.6217656185494941,0.5609326958656311,106,0.43037577147850786,0.5696242285214922,100,15,leaf,0.0,euclidean
0.4051380582133922,0.14374864101409912,4,0.9883800316784095,0.011619968321590474,100,15,leaf,0.02,euclidean
0.5215845574398579,0.3082588315010071,3,0.9993445846305096,0.0006554153694904145,100,15,leaf,0.05,euclidean
0.5528172523041308,0.35573410987854004,2,0.9993445846305096,0.0006554153694904145,100,15,leaf,0.1,euclidean
0.5528172523041308,0.35573410987854004,2,0.9993445846305096,0.0006554153694904145,100,15,leaf,0.2,euclidean
0.5528172523041308,0.35573410987854004,2,0.9993445846305096,0.0006554153694904145,100,15,leaf,0.3,euclidean
0.6091614995948333,0.4839452803134918,91,0.5679993445846305,0.43200065541536947,146,1,eom,0.0,euclidean
0.40142375703550803,0.1471412628889084,2,0.9814162433775738,0.018583756622426128,146,1,eom,0.02,euclidean
0.40142375703550803,0.1471412628889084,2,0.9814162433775738,0.018583756622426128,146,1,eom,0.05,euclidean
0.40142375703550803,0.1471412628889084,2,0.9814162433775738,0.018583756622426128,146,1,eom,0.1,euclidean
0.40142375703550803,0.1471412628889084,2,0.9814162433775738,0.018583756622426128,146,1,eom,0.2,euclidean
0.40142375703550803,0.1471412628889084,2,0.9814162433775738,0.018583756622426128,146,1,eom,0.3,euclidean
0.6035438418769258,0.4972854256629944,102,0.5181468130427659,0.48185318695723417,146,1,leaf,0.0,euclidean
0.40142375703550803,0.1471412628889084,2,0.9814162433775738,0.018583756622426128,146,1,leaf,0.02,euclidean
0.40142375703550803,0.1471412628889084,2,0.9814162433775738,0.018583756622426128,146,1,leaf,0.05,euclidean
0.40142375703550803,0.1471412628889084,2,0.9814162433775738,0.018583756622426128,146,1,leaf,0.1,euclidean
0.40142375703550803,0.1471412628889084,2,0.9814162433775738,0.018583756622426128,146,1,leaf,0.2,euclidean
0.40142375703550803,0.1471412628889084,2,0.9814162433775738,0.018583756622426128,146,1,leaf,0.3,euclidean
0.6119886456879947,0.49852922558784485,82,0.5433939592550112,0.4566060407449888,146,2,eom,0.0,euclidean
0.400450985844079,0.14662937819957733,2,0.9793680703479163,0.020631929652083675,146,2,eom,0.02,euclidean
0.400450985844079,0.14662937819957733,2,0.9793680703479163,0.020631929652083675,146,2,eom,0.05,euclidean
0.400450985844079,0.14662937819957733,2,0.9793680703479163,0.020631929652083675,146,2,eom,0.1,euclidean
0.400450985844079,0.14662937819957733,2,0.9793680703479163,0.020631929652083675,146,2,eom,0.2,euclidean
0.400450985844079,0.14662937819957733,2,0.9793680703479163,0.020631929652083675,146,2,eom,0.3,euclidean
0.6032270522053547,0.5076764822006226,93,0.49284504888306296,0.507154951116937,146,2,leaf,0.0,euclidean
0.400450985844079,0.14662937819957733,2,0.9793680703479163,0.020631929652083675,146,2,leaf,0.02,euclidean
0.400450985844079,0.14662937819957733,2,0.9793680703479163,0.020631929652083675,146,2,leaf,0.05,euclidean
0.400450985844079,0.14662937819957733,2,0.9793680703479163,0.020631929652083675,146,2,leaf,0.1,euclidean
0.400450985844079,0.14662937819957733,2,0.9793680703479163,0.020631929652083675,146,2,leaf,0.2,euclidean
0.400450985844079,0.14662937819957733,2,0.9793680703479163,0.020631929652083675,146,2,leaf,0.3,euclidean
0.6028026665368471,0.4917498826980591,76,0.5285924954940193,0.4714075045059807,146,5,eom,0.0,euclidean
0.40325716612259127,0.14509643614292145,2,0.9922988694084877,0.007701130591512371,146,5,eom,0.02,euclidean
0.40325716612259127,0.14509643614292145,2,0.9922988694084877,0.007701130591512371,146,5,eom,0.05,euclidean
0.40325716612259127,0.14509643614292145,2,0.9922988694084877,0.007701130591512371,146,5,eom,0.1,euclidean
0.40325716612259127,0.14509643614292145,2,0.9922988694084877,0.007701130591512371,146,5,eom,0.2,euclidean
0.40325716612259127,0.14509643614292145,2,0.9922988694084877,0.007701130591512371,146,5,eom,0.3,euclidean
0.5825315066239842,0.4846011996269226,87,0.4777022229504615,0.5222977770495385,146,5,leaf,0.0,euclidean
0.40325716612259127,0.14509643614292145,2,0.9922988694084877,0.007701130591512371,146,5,leaf,0.02,euclidean
0.40325716612259127,0.14509643614292145,2,0.9922988694084877,0.007701130591512371,146,5,leaf,0.05,euclidean
0.40325716612259127,0.14509643614292145,2,0.9922988694084877,0.007701130591512371,146,5,leaf,0.1,euclidean
0.40325716612259127,0.14509643614292145,2,0.9922988694084877,0.007701130591512371,146,5,leaf,0.2,euclidean
0.40325716612259127,0.14509643614292145,2,0.9922988694084877,0.007701130591512371,146,5,leaf,0.3,euclidean
0.5351822483672405,0.3871087431907654,65,0.5473537604456824,0.45264623955431754,146,10,eom,0.0,euclidean
0.40953120332240434,0.15285244584083557,3,0.9884483041127314,0.011551695887268556,146,10,eom,0.02,euclidean
0.5626470341567189,0.372398316860199,2,0.9932273745152658,0.006772625484734284,146,10,eom,0.05,euclidean
0.5626470341567189,0.372398316860199,2,0.9932273745152658,0.006772625484734284,146,10,eom,0.1,euclidean
0.5626470341567189,0.372398316860199,2,0.9932273745152658,0.006772625484734284,146,10,eom,0.2,euclidean
0.5626470341567189,0.372398316860199,2,0.9932273745152658,0.006772625484734284,146,10,eom,0.3,euclidean
0.5889724683921767,0.5122946500778198,85,0.43455404445900925,0.5654459555409908,146,10,leaf,0.0,euclidean
